PDB,total_residues_all,altloc_residues_all,proportion_altlocs_all,total_residues_close,altloc_residues_close,proportion_altlocs_close
5TBI,1370,0,0.0,30,0,0.0
5TBJ,1371,1,0.0007293946024799417,31,0,0.0
5TBM,216,1,0.004629629629629629,26,0,0.0
5TBO,362,1,0.0027624309392265192,30,0,0.0
5TBS,284,1,0.0035211267605633804,13,11,0.8461538461538461
5TBT,283,1,0.0035335689045936395,16,8,0.5
5TBU,283,2,0.007067137809187279,13,8,0.6153846153846154
5TBV,283,1,0.0035335689045936395,18,0,0.0
5TC0,488,0,0.0,21,0,0.0
5TC4,292,3,0.010273972602739725,26,0,0.0
5TC5,825,3,0.0036363636363636364,21,0,0.0
5TC6,273,15,0.054945054945054944,21,0,0.0
5TC7,273,6,0.02197802197802198,21,0,0.0
5TC8,273,4,0.014652014652014652,20,0,0.0
5TCF,2592,10,0.0038580246913580245,29,0,0.0
5TCG,2587,14,0.005411673753382296,32,0,0.0
5TCH,2594,8,0.0030840400925212026,29,0,0.0
5TCI,2594,37,0.014263685427910563,24,12,0.5
5TCJ,2589,13,0.005021243723445346,31,0,0.0
5TCO,327,0,0.0,23,0,0.0
5TCX,206,0,0.0,15,0,0.0
5TCY,866,8,0.009237875288683603,13,0,0.0
5TD2,482,1,0.002074688796680498,21,0,0.0
5TD7,626,6,0.009584664536741214,18,0,0.0
5TDB,71,2,0.028169014084507043,13,0,0.0
5TDC,146,4,0.0273972602739726,14,0,0.0
5TDF,744,14,0.01881720430107527,22,0,0.0
5TDH,1461,0,0.0,26,0,0.0
5TDI,215,1,0.004651162790697674,22,0,0.0
5TDM,749,1,0.0013351134846461949,23,0,0.0
5TDR,80,2,0.025,11,13,1.1818181818181819
5TDW,79,1,0.012658227848101266,10,13,1.3
5TDZ,741,9,0.012145748987854251,21,0,0.0
5TE0,316,0,0.0,23,0,0.0
5TE1,1485,4,0.0026936026936026937,16,0,0.0
5TE2,856,6,0.007009345794392523,21,0,0.0
5TE5,348,0,0.0,21,0,0.0
5TE8,1411,1,0.0007087172218284905,12,0,0.0
5TED,428,0,0.0,17,0,0.0
5TEF,680,10,0.014705882352941176,15,0,0.0
5TEG,331,0,0.0,17,0,0.0
5TEH,523,0,0.0,22,0,0.0
5TEI,493,1,0.002028397565922921,35,0,0.0
5TEJ,1075,0,0.0,23,0,0.0
5TEL,273,2,0.007326007326007326,19,10,0.5263157894736842
5TEM,532,0,0.0,26,0,0.0
5TEN,2150,0,0.0,21,0,0.0
5TER,948,0,0.0,21,0,0.0
5TES,748,3,0.004010695187165776,23,0,0.0
5TET,742,14,0.018867924528301886,15,0,0.0
5TEX,274,0,0.0,20,0,0.0
5TEY,446,9,0.020179372197309416,21,0,0.0
5TF4,1573,31,0.019707565162110616,33,10,0.30303030303030304
5TF5,848,0,0.0,27,0,0.0
5TF7,216,0,0.0,13,0,0.0
5TF8,218,9,0.04128440366972477,13,23,1.7692307692307692
5TF9,531,0,0.0,24,0,0.0
5TFA,216,8,0.037037037037037035,14,16,1.1428571428571428
5TFB,215,5,0.023255813953488372,13,8,0.6153846153846154
5TFC,218,7,0.03211009174311927,13,0,0.0
5TFD,215,0,0.0,12,0,0.0
5TFF,215,0,0.0,12,0,0.0
5TFG,215,1,0.004651162790697674,13,10,0.7692307692307693
5TFI,217,5,0.02304147465437788,13,0,0.0
5TFJ,215,0,0.0,12,0,0.0
5TFR,1764,0,0.0,21,0,0.0
5TFX,258,9,0.03488372093023256,15,0,0.0
5TG1,166,7,0.04216867469879518,20,0,0.0
5TG2,162,2,0.012345679012345678,17,0,0.0
5TG3,920,0,0.0,12,0,0.0
5TG6,243,7,0.02880658436213992,15,10,0.6666666666666666
5TG7,242,2,0.008264462809917356,15,9,0.6
5TGC,1750,0,0.0,28,0,0.0
5TGD,983,24,0.024415055951169887,31,0,0.0
5TGK,216,1,0.004629629629629629,12,0,0.0
5TH5,968,1,0.0010330578512396695,30,0,0.0
5THA,684,28,0.04093567251461988,15,0,0.0
5THO,6157,0,0.0,29,0,0.0
5THQ,1996,0,0.0,33,0,0.0
5THS,721,9,0.012482662968099861,16,0,0.0
5THT,1443,11,0.007623007623007623,16,0,0.0
5THU,702,12,0.017094017094017096,14,0,0.0
5THV,696,19,0.027298850574712645,15,0,0.0
5THX,257,9,0.03501945525291829,23,0,0.0
5THY,753,1,0.0013280212483399733,12,0,0.0
5THZ,763,0,0.0,18,0,0.0
5TI2,127,1,0.007874015748031496,13,0,0.0
5TI3,127,0,0.0,13,0,0.0
5TI4,127,1,0.007874015748031496,13,0,0.0
5TI5,127,0,0.0,13,0,0.0
5TI6,127,0,0.0,13,0,0.0
5TI7,127,0,0.0,13,0,0.0
5TI9,1350,0,0.0,16,0,0.0
5TID,178,7,0.03932584269662921,18,16,0.8888888888888888
5TIE,181,7,0.03867403314917127,20,0,0.0
5TIF,182,17,0.09340659340659341,19,31,1.631578947368421
5TII,1915,0,0.0,33,0,0.0
5TIJ,866,0,0.0,18,0,0.0
5TIN,1705,0,0.0,17,0,0.0
5TIO,1705,0,0.0,18,0,0.0
5TIU,266,3,0.011278195488721804,18,0,0.0
5TIV,246,8,0.032520325203252036,22,8,0.36363636363636365
5TIW,492,9,0.018292682926829267,24,20,0.8333333333333334
5TIX,492,4,0.008130081300813009,21,0,0.0
5TIY,246,4,0.016260162601626018,21,0,0.0
5TIZ,253,0,0.0,20,0,0.0
5TJ3,519,12,0.023121387283236993,17,0,0.0
5TJ9,1977,8,0.004046535154274153,39,0,0.0
5TJH,2771,10,0.003608805485384338,26,8,0.3076923076923077
5TJK,284,7,0.02464788732394366,9,0,0.0
5TJL,260,3,0.011538461538461539,8,0,0.0
5TJN,278,8,0.02877697841726619,9,0,0.0
5TJO,263,3,0.011406844106463879,9,0,0.0
5TJR,2767,1,0.0003614022406938923,21,0,0.0
5TJX,231,4,0.017316017316017316,27,0,0.0
5TJY,245,2,0.00816326530612245,29,0,0.0
5TJZ,245,12,0.04897959183673469,29,0,0.0
5TK3,349,1,0.0028653295128939827,12,0,0.0
5TK6,191,0,0.0,18,0,0.0
5TK7,191,0,0.0,19,0,0.0
5TK8,191,2,0.010471204188481676,17,11,0.6470588235294118
5TK9,191,0,0.0,14,0,0.0
5TKC,348,3,0.008620689655172414,11,0,0.0
5TKD,495,2,0.00404040404040404,20,0,0.0
5TKL,350,5,0.014285714285714285,22,11,0.5
5TKN,349,3,0.008595988538681949,23,0,0.0
5TKP,349,1,0.0028653295128939827,22,0,0.0
5TKR,432,1,0.0023148148148148147,28,0,0.0
5TKS,229,14,0.0611353711790393,26,46,1.7692307692307692
5TKT,229,4,0.017467248908296942,26,14,0.5384615384615384
5TKU,229,2,0.008733624454148471,26,14,0.5384615384615384
5TKY,1188,3,0.0025252525252525255,31,0,0.0
5VT1,268,0,0.0,19,0,0.0
5VT4,2594,0,0.0,23,0,0.0
5VT6,956,18,0.01882845188284519,33,0,0.0
5VT7,481,0,0.0,23,0,0.0
5VTE,56,0,0.0,9,0,0.0
5VTV,1469,0,0.0,13,0,0.0
5VU6,781,0,0.0,9,0,0.0
5VU7,780,0,0.0,12,0,0.0
5VU8,782,0,0.0,19,0,0.0
5VUA,270,4,0.014814814814814815,20,3,0.15
5VUB,269,5,0.01858736059479554,20,3,0.15
5VUC,269,3,0.011152416356877323,19,4,0.21052631578947367
5VUI,818,7,0.008557457212713936,15,0,0.0
5VUJ,818,5,0.006112469437652812,14,0,0.0
5VUK,818,6,0.007334963325183374,13,0,0.0
5VUL,818,5,0.006112469437652812,13,0,0.0
5VUM,818,6,0.007334963325183374,12,0,0.0
5VUN,818,9,0.011002444987775062,14,0,0.0
5VUO,818,8,0.009779951100244499,13,0,0.0
5VUQ,818,6,0.007334963325183374,12,0,0.0
5VUR,818,6,0.007334963325183374,13,0,0.0
5VUS,821,6,0.007308160779537149,12,0,0.0
5VUT,818,6,0.007334963325183374,13,0,0.0
5VUV,822,6,0.0072992700729927005,13,0,0.0
5VUW,822,5,0.006082725060827251,16,0,0.0
5VUX,821,5,0.0060901339829476245,14,0,0.0
5VUY,821,5,0.0060901339829476245,13,0,0.0
5VUZ,821,4,0.0048721071863581,13,0,0.0
5VV0,821,4,0.0048721071863581,13,0,0.0
5VV1,821,4,0.0048721071863581,11,0,0.0
5VV2,821,8,0.0097442143727162,14,0,0.0
5VV3,821,6,0.007308160779537149,13,3,0.23076923076923078
5VV4,821,6,0.007308160779537149,14,0,0.0
5VV5,825,8,0.009696969696969697,15,3,0.2
5VV6,807,0,0.0,13,0,0.0
5VV7,805,0,0.0,13,0,0.0
5VV8,818,1,0.0012224938875305623,14,0,0.0
5VV9,807,0,0.0,14,0,0.0
5VVA,807,0,0.0,15,0,0.0
5VVB,1607,14,0.008711885500933417,12,0,0.0
5VVC,1614,8,0.004956629491945477,15,0,0.0
5VVG,818,0,0.0,13,0,0.0
5VVI,591,6,0.01015228426395939,17,3,0.17647058823529413
5VVN,808,0,0.0,13,0,0.0
5VVT,879,0,0.0,18,0,0.0
5VVU,872,0,0.0,18,0,0.0
5VVV,849,0,0.0,18,0,0.0
5VVX,871,0,0.0,18,0,0.0
5VW2,309,30,0.0970873786407767,29,3,0.10344827586206896
5VW3,309,22,0.07119741100323625,30,0,0.0
5VW4,309,27,0.08737864077669903,23,5,0.21739130434782608
5VW5,309,21,0.06796116504854369,23,5,0.21739130434782608
5VW6,309,9,0.02912621359223301,23,0,0.0
5VW7,309,21,0.06796116504854369,23,3,0.13043478260869565
5VW8,309,12,0.038834951456310676,29,0,0.0
5VW9,309,23,0.0744336569579288,23,5,0.21739130434782608
5VWA,309,21,0.06796116504854369,23,6,0.2608695652173913
5VWB,309,12,0.038834951456310676,23,3,0.13043478260869565
5VWG,146,1,0.00684931506849315,10,0,0.0
5VWM,300,18,0.06,23,0,0.0
5VWO,1212,19,0.015676567656765675,18,0,0.0
5VWQ,1584,218,0.13762626262626262,20,3,0.15
5VWR,396,8,0.020202020202020204,25,4,0.16
5VWT,2003,0,0.0,42,0,0.0
5VWU,2003,0,0.0,42,0,0.0
5VWX,340,2,0.0058823529411764705,20,0,0.0
5VWY,177,1,0.005649717514124294,19,0,0.0
5VWZ,380,11,0.02894736842105263,19,0,0.0
5VX0,377,9,0.023872679045092837,19,0,0.0
5VX2,347,10,0.02881844380403458,18,0,0.0
5VX3,657,4,0.0060882800608828,13,0,0.0
5VX5,161,9,0.055900621118012424,6,0,0.0
5VX9,161,1,0.006211180124223602,7,0,0.0
5VXA,354,10,0.02824858757062147,25,0,0.0
5VXC,301,1,0.0033222591362126247,19,0,0.0
5VXE,335,8,0.023880597014925373,18,3,0.16666666666666666
5VXG,331,6,0.01812688821752266,16,3,0.1875
5VXI,334,0,0.0,15,0,0.0
5VXO,894,5,0.005592841163310962,29,0,0.0
5VYE,1371,6,0.00437636761487965,17,3,0.17647058823529413
5VYP,1145,0,0.0,10,0,0.0
5VYQ,469,5,0.010660980810234541,20,0,0.0
5VYT,1010,1,0.0009900990099009901,14,0,0.0
5VYU,488,0,0.0,18,0,0.0
5VYW,3984,0,0.0,16,0,0.0
5VYY,208,1,0.004807692307692308,17,0,0.0
5VZ6,954,0,0.0,13,0,0.0
5VZ7,344,30,0.0872093023255814,21,0,0.0
5VZ8,345,22,0.06376811594202898,21,0,0.0
5VZ9,344,19,0.055232558139534885,11,3,0.2727272727272727
5VZA,344,31,0.09011627906976744,21,5,0.23809523809523808
5VZB,345,28,0.08115942028985507,21,3,0.14285714285714285
5VZC,344,21,0.061046511627906974,11,3,0.2727272727272727
5VZD,344,29,0.08430232558139535,21,4,0.19047619047619047
5VZE,345,25,0.07246376811594203,21,0,0.0
5VZF,344,23,0.06686046511627906,11,4,0.36363636363636365
5VZG,344,18,0.05232558139534884,21,3,0.14285714285714285
5VZH,344,22,0.06395348837209303,21,0,0.0
5W07,264,1,0.003787878787878788,25,0,0.0
5W0C,464,0,0.0,18,0,0.0
5W0E,114,2,0.017543859649122806,14,0,0.0
5W0F,114,4,0.03508771929824561,14,0,0.0
5W0I,114,5,0.043859649122807015,14,0,0.0
5W0J,56,3,0.05357142857142857,8,3,0.375
5W0L,228,0,0.0,14,0,0.0
5W0N,1101,0,0.0,22,0,0.0
5W0O,685,0,0.0,23,0,0.0
5W0P,3271,0,0.0,6,0,0.0
5W0Q,116,0,0.0,11,0,0.0
5W0U,1108,0,0.0,12,0,0.0
5W10,672,19,0.028273809523809524,22,0,0.0
5W11,875,4,0.004571428571428572,4,0,0.0
5W12,1423,3,0.0021082220660576245,19,0,0.0
5W13,1426,1,0.0007012622720897616,20,0,0.0
5W14,1425,1,0.0007017543859649122,15,3,0.2
5W16,1024,3,0.0029296875,17,0,0.0
5W17,171,0,0.0,18,0,0.0
5W1B,1860,1,0.0005376344086021505,28,0,0.0
5W1C,1110,0,0.0,12,0,0.0
5W1E,500,9,0.018,17,0,0.0
5W1J,1168,1,0.0008561643835616438,50,0,0.0
5W1K,4045,0,0.0,10,0,0.0
5W1L,1168,1,0.0008561643835616438,50,0,0.0
5W1Q,508,3,0.005905511811023622,18,0,0.0
5W1T,7374,0,0.0,6,0,0.0
5W1V,3308,2,0.0006045949214026602,6,0,0.0
5W1Y,314,26,0.08280254777070063,13,0,0.0
5W22,340,0,0.0,24,0,0.0
5W27,242,4,0.01652892561983471,26,3,0.11538461538461539
5W2A,904,0,0.0,15,0,0.0
5W2C,904,2,0.0022123893805309734,10,0,0.0
5W2E,1118,1,0.0008944543828264759,28,0,0.0
5W2H,237,15,0.06329113924050633,16,0,0.0
5W2I,239,12,0.0502092050209205,16,0,0.0
5W2O,414,7,0.016908212560386472,11,0,0.0
5W2S,414,5,0.012077294685990338,18,0,0.0
5W2U,388,9,0.023195876288659795,9,0,0.0
5W30,171,0,0.0,5,0,0.0
5W37,171,0,0.0,17,0,0.0
5W39,171,0,0.0,17,0,0.0
5W3A,171,0,0.0,18,0,0.0
5W3B,171,1,0.005847953216374269,16,0,0.0
5W3C,171,0,0.0,18,0,0.0
5W3D,667,0,0.0,12,0,0.0
5W3I,180,0,0.0,14,0,0.0
5W3Q,159,11,0.06918238993710692,34,25,0.7352941176470589
5W3T,1330,0,0.0,17,0,0.0
5W3U,1169,1,0.000855431993156544,3,0,0.0
5W3W,1195,3,0.002510460251046025,18,0,0.0
5W3X,817,3,0.0036719706242350062,16,0,0.0
5W3Y,1335,0,0.0,16,0,0.0
5W3Z,1201,0,0.0,19,0,0.0
5W40,1328,0,0.0,17,0,0.0
5W44,178,0,0.0,16,0,0.0
5W49,858,1,0.0011655011655011655,33,0,0.0
5W4B,2570,3,0.0011673151750972762,15,0,0.0
5W4C,694,0,0.0,47,0,0.0
5W4R,431,0,0.0,28,0,0.0
5W4V,1235,0,0.0,25,0,0.0
5W4Y,897,1,0.0011148272017837235,23,0,0.0
5W4Z,893,8,0.008958566629339306,23,8,0.34782608695652173
5W55,123,0,0.0,12,0,0.0
5W5H,903,0,0.0,29,0,0.0
5W5I,872,0,0.0,21,0,0.0
5W5J,508,0,0.0,17,0,0.0
5W5K,1085,18,0.016589861751152075,20,8,0.4
5W5O,4399,0,0.0,19,0,0.0
5W5Q,588,2,0.003401360544217687,28,0,0.0
5W5V,603,0,0.0,15,0,0.0
5W5W,198,0,0.0,20,0,0.0
5W6B,657,19,0.0289193302891933,19,0,0.0
5W6E,321,0,0.0,19,0,0.0
5W6K,545,1,0.001834862385321101,19,0,0.0
5W6O,705,7,0.009929078014184398,29,16,0.5517241379310345
5W6Q,1632,4,0.0024509803921568627,13,0,0.0
5W6X,353,4,0.0113314447592068,21,0,0.0
5W70,828,0,0.0,26,0,0.0
5W71,822,1,0.0012165450121654502,27,0,0.0
5W73,179,0,0.0,20,0,0.0
5W74,3816,0,0.0,30,0,0.0
5W75,1543,0,0.0,23,0,0.0
5W76,384,0,0.0,21,0,0.0
5W7D,528,18,0.03409090909090909,35,8,0.22857142857142856
5W7E,1047,36,0.034383954154727794,40,10,0.25
5W7H,656,0,0.0,19,0,0.0
5W7K,543,0,0.0,23,0,0.0
5W7M,273,9,0.03296703296703297,24,0,0.0
5W7O,143,0,0.0,13,0,0.0
5W7P,396,0,0.0,23,0,0.0
5W7Q,371,0,0.0,21,0,0.0
5W7R,396,0,0.0,22,0,0.0
5W7S,394,0,0.0,21,0,0.0
5W7T,552,0,0.0,19,0,0.0
5W7U,178,0,0.0,16,0,0.0
5W7X,429,2,0.004662004662004662,6,0,0.0
5W7Y,220,1,0.004545454545454545,13,0,0.0
5W80,453,14,0.03090507726269316,21,17,0.8095238095238095
5W84,540,0,0.0,22,0,0.0
5W85,557,0,0.0,21,0,0.0
5W86,1081,1,0.0009250693802035153,19,0,0.0
5W8A,211,2,0.009478672985781991,24,0,0.0
5W8B,257,4,0.01556420233463035,16,0,0.0
5W8C,211,8,0.037914691943127965,24,18,0.75
5W8D,211,5,0.023696682464454975,14,11,0.7857142857142857
5W8E,213,6,0.028169014084507043,23,14,0.6086956521739131
5W8G,212,2,0.009433962264150943,17,11,0.6470588235294118
5W8L,1324,19,0.014350453172205438,32,8,0.25
5W8R,456,6,0.013157894736842105,21,11,0.5238095238095238
5W8V,819,8,0.009768009768009768,16,0,0.0
5W8X,366,0,0.0,17,0,0.0
5W91,451,2,0.004434589800443459,19,0,0.0
5W92,178,0,0.0,12,0,0.0
5W94,1450,0,0.0,6,0,0.0
5W99,319,6,0.018808777429467086,20,0,0.0
5W9C,940,6,0.006382978723404255,25,0,0.0
5W9D,479,22,0.04592901878914405,27,9,0.3333333333333333
5W9E,451,4,0.008869179600886918,21,0,0.0
5W9G,178,0,0.0,18,0,0.0
5W9R,445,4,0.008988764044943821,20,0,0.0
5WA0,1460,7,0.004794520547945206,27,11,0.4074074074074074
5WA5,125,0,0.0,12,0,0.0
5WA6,178,0,0.0,17,0,0.0
5WA7,180,0,0.0,18,0,0.0
5WA8,227,10,0.04405286343612335,20,8,0.4
5WA9,227,9,0.039647577092511016,22,16,0.7272727272727273
5WAC,1423,1,0.0007027406886858749,22,0,0.0
5WAD,1413,1,0.0007077140835102619,21,0,0.0
5WAE,1422,13,0.009142053445850914,19,8,0.42105263157894735
5WAF,1422,3,0.002109704641350211,22,0,0.0
5WAG,1424,4,0.0028089887640449437,17,0,0.0
5WAL,286,9,0.03146853146853147,20,10,0.5
5WAN,341,18,0.05278592375366569,24,10,0.4166666666666667
5WAP,180,0,0.0,15,0,0.0
5YL2,2181,0,0.0,32,0,0.0
5YL3,151,0,0.0,21,0,0.0
5YL4,2151,16,0.007438400743840074,33,0,0.0
5YL6,184,0,0.0,15,0,0.0
5YLC,329,23,0.06990881458966565,17,0,0.0
5YLE,330,23,0.0696969696969697,17,0,0.0
5YLF,329,22,0.0668693009118541,17,0,0.0
5YLJ,2181,0,0.0,31,0,0.0
5YLS,2181,0,0.0,32,0,0.0
5YLT,247,5,0.020242914979757085,18,0,0.0
5YLV,1247,0,0.0,23,0,0.0
5YLY,531,8,0.015065913370998116,24,0,0.0
5YM3,466,0,0.0,10,0,0.0
5YMS,1283,2,0.001558846453624318,5,0,0.0
5YMT,2240,1,0.0004464285714285714,7,0,0.0
5YMX,397,15,0.037783375314861464,19,0,0.0
5YN6,403,0,0.0,24,0,0.0
5YN8,398,0,0.0,24,0,0.0
5YNB,413,0,0.0,23,0,0.0
5YNF,418,0,0.0,22,0,0.0
5YNI,414,0,0.0,22,0,0.0
5YNJ,417,0,0.0,22,0,0.0
5YNM,410,0,0.0,22,0,0.0
5YNN,416,0,0.0,21,0,0.0
5YNO,412,0,0.0,22,0,0.0
5YNP,416,0,0.0,21,0,0.0
5YNQ,411,0,0.0,23,0,0.0
5YNT,612,2,0.0032679738562091504,17,0,0.0
5YNU,607,1,0.0016474464579901153,19,0,0.0
5YNV,614,1,0.0016286644951140066,17,0,0.0
5YO2,336,0,0.0,27,0,0.0
5YO9,737,0,0.0,25,0,0.0
5YOA,734,0,0.0,37,0,0.0
5YOB,148,4,0.02702702702702703,24,0,0.0
5YOC,148,5,0.033783783783783786,23,0,0.0
5YOE,148,9,0.060810810810810814,24,0,0.0
5YOF,195,1,0.005128205128205128,20,0,0.0
5YOG,148,6,0.04054054054054054,24,8,0.3333333333333333
5YOJ,198,40,0.20202020202020202,20,98,4.9
5YOK,198,43,0.21717171717171718,21,105,5.0
5YOQ,1134,0,0.0,17,0,0.0
5YOU,123,4,0.032520325203252036,14,0,0.0
5YOV,126,4,0.031746031746031744,15,0,0.0
5YP2,1448,0,0.0,15,0,0.0
5YP5,251,0,0.0,29,0,0.0
5YP6,251,0,0.0,29,0,0.0
5YPI,1824,0,0.0,18,0,0.0
5YPK,1826,0,0.0,16,0,0.0
5YPL,458,0,0.0,14,0,0.0
5YPM,1825,0,0.0,18,0,0.0
5YPN,456,0,0.0,16,0,0.0
5YPO,390,5,0.01282051282051282,15,0,0.0
5YPU,747,5,0.006693440428380187,26,0,0.0
5YQ1,866,8,0.009237875288683603,18,0,0.0
5YQ2,866,17,0.019630484988452657,11,10,0.9090909090909091
5YQA,393,5,0.01272264631043257,14,0,0.0
5YQB,866,19,0.021939953810623556,13,0,0.0
5YQL,296,2,0.006756756756756757,22,0,0.0
5YQM,295,1,0.003389830508474576,20,0,0.0
5YQN,288,3,0.010416666666666666,27,0,0.0
5YQO,288,3,0.010416666666666666,28,0,0.0
5YQT,1139,7,0.006145741878841089,12,13,1.0833333333333333
5YQX,126,2,0.015873015873015872,13,0,0.0
5YR2,454,33,0.07268722466960352,29,26,0.896551724137931
5YR3,224,6,0.026785714285714284,26,21,0.8076923076923077
5YR4,304,6,0.019736842105263157,18,19,1.0555555555555556
5YR5,304,16,0.05263157894736842,17,15,0.8823529411764706
5YR6,304,7,0.023026315789473683,18,19,1.0555555555555556
5YRO,1348,27,0.020029673590504452,30,11,0.36666666666666664
5YRR,163,1,0.006134969325153374,28,0,0.0
5YRS,207,5,0.024154589371980676,26,46,1.7692307692307692
5YRT,3474,42,0.012089810017271158,18,8,0.4444444444444444
5YS0,472,0,0.0,25,0,0.0
5YS9,1383,0,0.0,41,0,0.0
5YSH,3446,21,0.006094022054556007,13,0,0.0
5YSN,1410,20,0.014184397163120567,14,0,0.0
5YSO,650,0,0.0,28,0,0.0
5YSP,549,13,0.023679417122040074,15,0,0.0
5YSQ,559,31,0.055456171735241505,16,32,2.0
5YSR,1409,11,0.007806955287437899,14,0,0.0
5YSS,1020,0,0.0,32,0,0.0
5YST,1348,6,0.004451038575667656,29,0,0.0
5YSU,1355,2,0.0014760147601476014,30,0,0.0
5YSW,374,0,0.0,16,0,0.0
5YSY,255,7,0.027450980392156862,32,0,0.0
5YT0,342,1,0.0029239766081871343,18,0,0.0
5YT1,901,0,0.0,25,0,0.0
5YT2,255,13,0.050980392156862744,32,0,0.0
5YT3,1205,0,0.0,24,0,0.0
5YT9,495,0,0.0,2,0,0.0
5YTA,664,0,0.0,34,0,0.0
5YTB,1347,0,0.0,30,0,0.0
5YTC,565,3,0.005309734513274336,16,0,0.0
5YTD,565,4,0.007079646017699115,18,0,0.0
5YTE,566,2,0.0035335689045936395,18,0,0.0
5YTF,565,4,0.007079646017699115,20,0,0.0
5YTG,565,1,0.0017699115044247787,19,0,0.0
5YTH,565,2,0.0035398230088495575,19,0,0.0
5YTU,1508,22,0.014588859416445624,3,0,0.0
5YU0,1376,0,0.0,36,0,0.0
5YU1,1376,0,0.0,36,0,0.0
5YU3,1380,0,0.0,37,0,0.0
5YU4,1376,0,0.0,36,0,0.0
5YU6,2508,0,0.0,30,0,0.0
5YU9,1203,18,0.014962593516209476,26,0,0.0
5YUB,229,0,0.0,3,0,0.0
5YUC,229,0,0.0,3,0,0.0
5YUN,411,0,0.0,9,0,0.0
5YUS,751,0,0.0,20,0,0.0
5YUT,753,0,0.0,19,0,0.0
5YUU,749,3,0.004005340453938585,19,10,0.5263157894736842
5YUV,753,2,0.0026560424966799467,21,21,1.0
5YUX,751,3,0.0039946737683089215,22,21,0.9545454545454546
5YUY,755,4,0.005298013245033113,21,21,1.0
5YUZ,751,2,0.002663115845539281,21,21,1.0
5YV0,751,3,0.0039946737683089215,21,21,1.0
5YV3,750,3,0.004,19,0,0.0
5YV8,259,0,0.0,20,0,0.0
5YV9,259,0,0.0,22,0,0.0
5YVA,259,0,0.0,21,0,0.0
5YVB,259,0,0.0,19,0,0.0
5YVC,259,0,0.0,19,0,0.0
5YVK,198,2,0.010101010101010102,20,0,0.0
5YVM,403,0,0.0,39,0,0.0
5YVN,238,2,0.008403361344537815,14,0,0.0
5YVR,403,0,0.0,38,0,0.0
5YVS,403,0,0.0,40,0,0.0
5YVX,66,0,0.0,13,0,0.0
5YVZ,294,3,0.01020408163265306,14,0,0.0
5YW4,331,0,0.0,31,0,0.0
5YW5,699,12,0.017167381974248927,8,0,0.0
5YWG,735,5,0.006802721088435374,20,10,0.5
5YWH,742,3,0.004043126684636119,20,0,0.0
5YWI,362,2,0.0055248618784530384,20,0,0.0
5YWK,740,1,0.0013513513513513514,22,0,0.0
5YWN,333,0,0.0,30,0,0.0
5YWU,480,0,0.0,17,0,0.0
5YWV,456,0,0.0,12,0,0.0
5YWY,717,1,0.001394700139470014,16,0,0.0
5YX4,232,0,0.0,9,0,0.0
5YXB,234,0,0.0,26,0,0.0
5YXD,240,0,0.0,19,0,0.0
5YXH,651,0,0.0,24,0,0.0
5YXJ,467,0,0.0,26,0,0.0
5YXL,445,0,0.0,21,0,0.0
5YXZ,170,9,0.052941176470588235,21,0,0.0
5YY1,170,2,0.011764705882352941,23,0,0.0
5YY6,371,3,0.008086253369272238,22,0,0.0
5YY7,740,1,0.0013513513513513514,22,0,0.0
5YY9,295,0,0.0,11,0,0.0
5YYB,956,1,0.0010460251046025104,22,0,0.0
5YYC,736,0,0.0,18,0,0.0
5YYD,747,0,0.0,20,0,0.0
5YYE,750,0,0.0,21,0,0.0
5YYF,287,0,0.0,7,0,0.0
5YYZ,108,0,0.0,12,0,0.0
5YZ2,267,0,0.0,15,0,0.0
5YZ3,2180,6,0.0027522935779816515,31,0,0.0
5YZ7,530,0,0.0,15,0,0.0
5YZ8,1324,14,0.010574018126888218,28,10,0.35714285714285715
5YZH,821,1,0.001218026796589525,32,0,0.0
5YZX,1453,0,0.0,25,0,0.0
5Z02,88,0,0.0,17,0,0.0
5Z09,2337,0,0.0,23,0,0.0
5Z0A,2392,0,0.0,19,0,0.0
5Z0F,356,17,0.047752808988764044,19,46,2.4210526315789473
5Z0G,348,13,0.03735632183908046,19,38,2.0
5Z0H,345,12,0.034782608695652174,20,36,1.8
5Z0I,346,10,0.028901734104046242,19,28,1.4736842105263157
5Z0J,352,21,0.05965909090909091,20,54,2.7
5Z0K,349,17,0.04871060171919771,20,44,2.2
5Z0L,349,13,0.03724928366762178,21,30,1.4285714285714286
5Z0M,345,9,0.02608695652173913,19,18,0.9473684210526315
5Z0Q,4526,0,0.0,17,0,0.0
5Z0S,566,3,0.00530035335689046,21,0,0.0
5Z12,896,0,0.0,24,0,0.0
5Z19,3587,0,0.0,14,0,0.0
5Z1A,655,3,0.004580152671755725,13,0,0.0
5Z1B,2493,0,0.0,20,0,0.0
5Z1D,274,0,0.0,16,0,0.0
5Z1E,296,0,0.0,17,0,0.0
5Z1H,42,0,0.0,12,0,0.0
5Z1I,21,0,0.0,6,0,0.0
5Z1R,134,0,0.0,13,0,0.0
5Z1S,133,2,0.015037593984962405,13,0,0.0
5Z1T,135,2,0.014814814814814815,13,10,0.7692307692307693
6A00,334,22,0.0658682634730539,27,0,0.0
6A01,333,17,0.05105105105105105,26,0,0.0
6A03,353,0,0.0,14,0,0.0
6A04,369,1,0.0027100271002710027,15,0,0.0
6A05,364,3,0.008241758241758242,16,0,0.0
6A06,369,3,0.008130081300813009,16,0,0.0
