,PDB,total_residues,altloc_residues,proportion_altlocs
8906,5QD1,26,0,0.0
8907,5QD2,26,0,0.0
8908,5QD3,26,0,0.0
8909,5QD4,27,0,0.0
8910,5QD5,24,0,0.0
8911,5QD6,25,0,0.0
8912,5QD7,27,0,0.0
8913,5QD8,30,0,0.0
8914,5QD9,26,0,0.0
8915,5QDA,24,0,0.0
8916,5QDB,25,0,0.0
8917,5QDC,19,12,0.631578947368421
8918,5QDD,19,0,0.0
8919,5QDE,8,58,7.25
8920,5QDF,11,91,8.272727272727273
8921,5QDG,4,38,9.5
8922,5QDH,9,69,7.666666666666667
8923,5QDK,10,77,7.7
8924,5QDL,13,107,8.23076923076923
8925,5QDM,10,70,7.0
8926,5QDN,13,68,5.230769230769231
8927,5QDO,8,73,9.125
8928,5QDP,5,48,9.6
8929,5QDQ,8,64,8.0
8930,5QDR,14,115,8.214285714285714
8931,5QDT,9,75,8.333333333333334
8932,5QDV,12,101,8.416666666666666
8933,5QDW,10,89,8.9
8934,5QDX,9,85,9.444444444444445
8935,5QDY,9,83,9.222222222222221
8936,5QDZ,8,64,8.0
8937,5QE1,10,80,8.0
8938,5QE2,13,103,7.923076923076923
8939,5QE3,8,72,9.0
8940,5QE4,6,49,8.166666666666666
8941,5QE6,10,8,0.8
8942,5QE7,6,49,8.166666666666666
8943,5QE9,10,69,6.9
8944,5QEA,5,45,9.0
8945,5QEB,8,70,8.75
8946,5QEC,12,89,7.416666666666667
8947,5QEE,10,17,1.7
8948,5QEH,14,94,6.714285714285714
8949,5QEJ,5,45,9.0
8950,5QEK,6,52,8.666666666666666
8951,5QEL,9,89,9.88888888888889
8952,5QEN,4,28,7.0
8953,5QEO,10,77,7.7
8954,5QEP,5,45,9.0
8955,5QEQ,10,77,7.7
8956,5QES,6,48,8.0
8957,5QEU,4,34,8.5
8958,5QEV,7,64,9.142857142857142
8959,5QEW,10,56,5.6
8960,5QEX,9,70,7.777777777777778
8961,5QEY,7,19,2.7142857142857144
8962,5QEZ,9,48,5.333333333333333
8963,5QF1,11,85,7.7272727272727275
8964,5QF2,9,67,7.444444444444445
8965,5QF3,7,61,8.714285714285714
8966,5QF4,10,69,6.9
8967,5QF5,8,61,7.625
8968,5QF6,11,86,7.818181818181818
8969,5QF7,9,69,7.666666666666667
8970,5QF8,11,101,9.181818181818182
8971,5QF9,11,74,6.7272727272727275
8972,5QFA,4,33,8.25
8973,5QFB,7,57,8.142857142857142
8974,5QFC,13,95,7.3076923076923075
8975,5QFD,8,64,8.0
8976,5QFG,8,47,5.875
8977,5QFH,10,77,7.7
8978,5QFI,8,73,9.125
8979,5QFJ,10,38,3.8
8980,5QFM,11,87,7.909090909090909
8981,5QFO,10,72,7.2
8982,5QFP,10,86,8.6
8983,5QFQ,11,71,6.454545454545454
8984,5QFS,7,61,8.714285714285714
8985,5QFT,7,68,9.714285714285714
8986,5QFV,11,99,9.0
8987,5QFW,8,52,6.5
8988,5QFX,8,42,5.25
8989,5QFY,7,53,7.571428571428571
8990,5QG0,7,38,5.428571428571429
8991,5QG1,10,97,9.7
8992,5QG2,5,45,9.0
8993,5QG3,11,87,7.909090909090909
8994,5QG4,9,72,8.0
8995,5QG5,9,73,8.11111111111111
8996,5QG6,7,48,6.857142857142857
8997,5QG7,8,58,7.25
8998,5QG8,11,85,7.7272727272727275
8999,5QGA,9,52,5.777777777777778
9000,5QGB,11,85,7.7272727272727275
9001,5QGC,9,75,8.333333333333334
9002,5QGD,8,47,5.875
9003,5QGE,10,97,9.7
9004,5QGG,15,10,0.6666666666666666
9005,5QGH,19,0,0.0
9006,5QGI,15,0,0.0
9007,5QGJ,12,0,0.0
9008,5QGL,9,0,0.0
9009,5QGM,19,0,0.0
9010,5QGO,13,0,0.0
9011,5QGP,14,0,0.0
9012,5QGQ,13,23,1.7692307692307692
9013,5QGS,6,0,0.0
9014,5QGT,16,0,0.0
9015,5QGU,14,0,0.0
9016,5QGV,18,0,0.0
9017,5QGW,19,0,0.0
9018,5QGX,18,8,0.4444444444444444
9019,5QGY,17,0,0.0
9020,5QGZ,18,8,0.4444444444444444
9021,5QH0,19,8,0.42105263157894735
9022,5QH1,18,8,0.4444444444444444
9023,5QH2,18,0,0.0
9024,5QH4,19,0,0.0
9025,5QH5,18,0,0.0
9026,5QH6,18,0,0.0
9027,5QH7,18,0,0.0
9028,5QH8,15,0,0.0
9029,5QH9,17,8,0.47058823529411764
9030,5QHA,18,0,0.0
9031,5QHB,17,0,0.0
9032,5QHC,18,0,0.0
9033,5QHE,17,0,0.0
9034,5QHF,21,0,0.0
9035,5QHG,21,8,0.38095238095238093
9036,5QHH,21,8,0.38095238095238093
9037,5QHN,4,0,0.0
9038,5QHO,9,0,0.0
9039,5QHP,12,0,0.0
9040,5QHR,9,0,0.0
9041,5QHT,6,0,0.0
9042,5QHU,9,9,1.0
9043,5QHV,7,0,0.0
9044,5QHW,7,13,1.8571428571428572
9045,5QHX,9,18,2.0
9046,5QHY,13,9,0.6923076923076923
9047,5QHZ,13,0,0.0
9048,5QI0,8,0,0.0
9049,5QI1,5,9,1.8
9050,5QI2,16,9,0.5625
9051,5QI3,6,0,0.0
9052,5QI4,4,0,0.0
9053,5QI5,12,0,0.0
9054,5QI6,3,0,0.0
9055,5QI7,13,0,0.0
9056,5QI8,7,0,0.0
9057,5QI9,5,0,0.0
9058,5QIA,12,0,0.0
9059,5QIB,27,79,2.925925925925926
9060,5QIC,14,117,8.357142857142858
9061,5QID,27,16,0.5925925925925926
9062,5QIE,27,0,0.0
9063,5QIF,8,19,2.375
9064,5QIH,27,68,2.5185185185185186
9065,5QII,35,0,0.0
9066,5QIK,25,10,0.4
9067,5QIL,25,0,0.0
9068,5QIM,22,0,0.0
9069,5QIN,26,0,0.0
9070,5QIO,12,0,0.0
9071,5QIP,12,0,0.0
9072,5QIQ,12,12,1.0
9073,5QIR,12,12,1.0
9074,5QIS,12,12,1.0
9075,5QIT,12,12,1.0
9076,5QIU,14,0,0.0
9077,5QIV,12,0,0.0
9078,5QIW,12,0,0.0
9079,5QIX,13,0,0.0
9080,5QIY,12,0,0.0
9081,5QIZ,12,0,0.0
9082,5QJ0,31,0,0.0
9083,5QJ1,31,0,0.0
9084,5QJ3,13,0,0.0
9085,5QJ8,9,0,0.0
9086,5QJD,9,0,0.0
9087,5QJH,9,0,0.0
9088,5QJN,11,0,0.0
9089,5QJS,9,0,0.0
9090,5QJT,8,0,0.0
9091,5QJX,10,0,0.0
9092,5QJZ,8,0,0.0
9093,5QK3,9,0,0.0
9094,5QK6,8,0,0.0
9095,5QK8,11,0,0.0
9096,5QKA,9,0,0.0
9097,5QOI,15,0,0.0
9098,5QOJ,7,0,0.0
9099,5QOK,7,0,0.0
9100,5QOL,16,0,0.0
9101,5QOM,13,0,0.0
9102,5QON,7,3,0.42857142857142855
9103,5QOO,9,3,0.3333333333333333
9104,5QOP,16,0,0.0
9105,5QOQ,17,0,0.0
9106,5QOR,17,0,0.0
9107,5QOS,14,0,0.0
9108,5QOT,17,0,0.0
9109,5QOU,17,0,0.0
9110,5QOV,17,0,0.0
9111,5QOW,17,0,0.0
9112,5QOX,17,0,0.0
9113,5QOY,15,0,0.0
9114,5QOZ,13,0,0.0
9115,5QP0,17,0,0.0
9116,5QP1,16,3,0.1875
9117,5QP2,17,0,0.0
9118,5QP3,17,3,0.17647058823529413
9119,5QP4,17,0,0.0
9120,5QP5,17,0,0.0
9121,5QP6,16,0,0.0
9122,5QP7,14,0,0.0
9123,5QP8,13,0,0.0
9124,5QP9,17,0,0.0
9125,5QPA,17,0,0.0
9126,5QPB,11,3,0.2727272727272727
9127,5QPD,13,0,0.0
9128,5QPE,10,0,0.0
9129,5QPH,15,0,0.0
9130,5QPK,17,0,0.0
9131,5QPL,11,3,0.2727272727272727
9132,5QPM,12,0,0.0
9133,5QPN,14,0,0.0
9134,5QPO,7,0,0.0
9135,5QPQ,9,0,0.0
9136,5QPR,9,0,0.0
9137,5QPU,10,0,0.0
9138,5QPY,11,0,0.0
9139,5QQ1,9,0,0.0
9140,5QQ2,11,0,0.0
9141,5QQ5,12,0,0.0
9142,5QQ6,14,0,0.0
9143,5QQ7,13,0,0.0
9144,5QQ8,10,0,0.0
9145,5QQ9,11,0,0.0
9146,5QQA,11,0,0.0
9147,5QQB,7,0,0.0
9148,5QQD,15,0,0.0
9149,5QQE,15,0,0.0
9150,5QQF,13,0,0.0
9151,5QQG,16,0,0.0
9152,5QQH,16,0,0.0
9153,5QQI,15,0,0.0
9154,5QQJ,15,0,0.0
9155,5QQK,17,0,0.0
9156,5QQL,17,0,0.0
9157,5QQM,16,0,0.0
9158,5QQN,16,0,0.0
9159,5QQO,24,3,0.125
9160,5QQP,24,0,0.0
9161,5QQR,19,0,0.0
9162,5QQS,19,0,0.0
9163,5QQT,11,0,0.0
9164,5QQV,19,0,0.0
9165,5QQY,19,0,0.0
9166,5QQZ,20,0,0.0
9167,5QR2,19,0,0.0
9168,5QR3,19,0,0.0
9169,5QR4,19,0,0.0
9170,5QR5,20,0,0.0
9171,5QR6,9,0,0.0
9172,5QR8,19,0,0.0
9173,5QR9,19,0,0.0
9174,5QRA,19,0,0.0
9175,5QRB,20,0,0.0
9176,5QRC,20,0,0.0
9177,5QRD,19,0,0.0
9178,5QRE,10,0,0.0
9179,5QRF,10,0,0.0
9180,5QRG,8,0,0.0
9181,5QRH,8,0,0.0
9182,5QRI,8,0,0.0
9183,5QRJ,7,0,0.0
9184,5QRK,11,0,0.0
9185,5QRL,10,0,0.0
9186,5QRM,6,0,0.0
9187,5QRN,8,0,0.0
9188,5QRO,7,0,0.0
9189,5QRP,6,0,0.0
9190,5QRQ,8,0,0.0
9191,5QRR,5,0,0.0
9192,5QRS,8,0,0.0
9193,5QRT,9,0,0.0
9194,5QRU,9,0,0.0
9195,5QRV,8,0,0.0
9196,5QRX,8,0,0.0
9197,5QRY,9,0,0.0
9198,5QRZ,7,0,0.0
9199,5QS1,10,0,0.0
9200,5QS2,4,0,0.0
9201,5QS3,9,0,0.0
9202,5QS4,8,0,0.0
9203,5QS5,8,0,0.0
9204,5QS6,6,0,0.0
9205,5QS7,6,0,0.0
9206,5QS8,5,0,0.0
9207,5QSA,12,0,0.0
9208,5QSB,9,0,0.0
9209,5QSD,9,0,0.0
9210,5QSE,5,0,0.0
9211,5QSF,5,0,0.0
9212,5QSG,5,0,0.0
9213,5QSH,5,0,0.0
9214,5QSI,5,0,0.0
9215,5QSJ,5,0,0.0
9216,5QSK,11,0,0.0
9217,5QSL,10,0,0.0
9218,5QSM,5,0,0.0
9219,5QSN,8,0,0.0
9220,5QSO,9,0,0.0
9221,5QSP,10,0,0.0
9222,5QSQ,6,0,0.0
9223,5QSR,4,0,0.0
9224,5QSS,6,0,0.0
9225,5QST,9,0,0.0
9226,5QSU,9,0,0.0
9227,5QSV,10,0,0.0
9228,5QSW,12,0,0.0
9229,5QSX,10,0,0.0
9230,5QSY,3,0,0.0
9231,5QSZ,4,0,0.0
9232,5QT0,5,0,0.0
9233,5QT1,14,3,0.21428571428571427
9234,5QT3,20,0,0.0
9235,5QT4,15,0,0.0
9236,5QT6,12,0,0.0
9237,5QT7,11,0,0.0
9238,5QT8,13,0,0.0
9239,5QT9,7,0,0.0
9240,5QTA,9,0,0.0
9241,5QTB,7,0,0.0
9242,5QTE,11,0,0.0
9243,5QTF,8,0,0.0
9244,5QTG,10,0,0.0
9245,5QTH,10,0,0.0
9246,5QTI,9,0,0.0
9247,5QTJ,14,0,0.0
9248,5QTK,12,0,0.0
9249,5QTN,8,0,0.0
9250,5QTT,24,0,0.0
9251,5QTU,24,0,0.0
9252,5QTV,26,3,0.11538461538461539
9253,5QTW,26,4,0.15384615384615385
9254,5QTX,27,4,0.14814814814814814
9255,5QTY,27,6,0.2222222222222222
9256,5QTZ,24,0,0.0
9257,5QU0,25,0,0.0
9258,5QUB,10,3,0.3
9259,5QUC,10,3,0.3
9260,5QUD,10,3,0.3
9261,5QUE,10,3,0.3
9262,5QUF,10,3,0.3
9263,5QUG,10,3,0.3
9264,5QUH,10,3,0.3
9265,5QUI,10,3,0.3
9266,5QUJ,10,3,0.3
9267,5QXI,4,0,0.0
9268,5QXJ,11,11,1.0
9269,5QXK,11,0,0.0
9270,5QXL,10,0,0.0
9271,5QXM,10,0,0.0
9272,5QXO,10,0,0.0
9273,5QXP,10,0,0.0
9274,5QXQ,6,0,0.0
9275,5QXR,10,0,0.0
9276,5QXU,14,0,0.0
9277,5QXV,4,0,0.0
9278,5QXW,9,8,0.8888888888888888
9279,5QXX,6,11,1.8333333333333333
9280,5QXY,5,0,0.0
9281,5QXZ,10,0,0.0
9282,5QY1,13,115,8.846153846153847
9283,5QY2,8,74,9.25
9284,5QY3,9,77,8.555555555555555
9285,5QY5,10,96,9.6
9286,5QY6,12,106,8.833333333333334
9287,5QY7,10,85,8.5
9288,5QY8,11,103,9.363636363636363
9289,5QY9,11,72,6.545454545454546
9290,5QYB,7,68,9.714285714285714
9291,5QYC,12,95,7.916666666666667
9292,5QYD,8,75,9.375
9293,5QYE,6,58,9.666666666666666
9294,5QYF,14,112,8.0
9295,5QYG,14,98,7.0
9296,5QYH,9,79,8.777777777777779
9297,5QYI,12,98,8.166666666666666
9298,5QYJ,7,66,9.428571428571429
9299,5QYK,11,98,8.909090909090908
9300,5R09,8,10,1.25
9301,5R0A,11,0,0.0
9302,5R0B,12,0,0.0
9303,5R0C,10,0,0.0
9304,5R0D,8,0,0.0
9305,5T14,14,0,0.0
9306,5T16,9,0,0.0
9307,5T18,21,0,0.0
9308,5T19,18,0,0.0
9309,5T1A,23,0,0.0
9310,5T1E,43,0,0.0
9311,5T1F,44,0,0.0
9312,5T1I,6,0,0.0
9313,5T1K,14,0,0.0
9314,5T1L,16,0,0.0
9315,5T1M,6,0,0.0
9316,5T1S,25,0,0.0
9317,5T1T,20,0,0.0
9318,5T1U,18,0,0.0
9319,5T1W,21,0,0.0
9320,5T21,22,0,0.0
9321,5T23,18,0,0.0
9322,5T25,23,0,0.0
9323,5T26,21,0,0.0
9324,5T27,19,0,0.0
9325,5T28,20,0,0.0
9326,5T2B,19,0,0.0
9327,5T2D,23,0,0.0
9328,5T2G,20,0,0.0
9329,5T2I,20,0,0.0
9330,5T2K,28,0,0.0
9331,5T2L,21,0,0.0
9332,5T2M,23,0,0.0
9333,5T2P,13,0,0.0
9334,5T2S,13,0,0.0
9335,5T2T,13,6,0.46153846153846156
9336,5T2U,37,0,0.0
9337,5T2W,28,0,0.0
9338,5T2Y,9,0,0.0
9339,5T2Z,17,10,0.5882352941176471
9340,5T31,17,0,0.0
9341,5T35,34,0,0.0
9342,5T36,5,0,0.0
9343,5T37,7,0,0.0
9344,5T38,27,0,0.0
9345,5T39,25,0,0.0
9346,5T3D,41,0,0.0
9347,5T3K,6,0,0.0
9348,5T3O,12,0,0.0
9349,5T3Q,24,0,0.0
9350,5T45,24,0,0.0
9351,5T46,13,3,0.23076923076923078
9352,5T48,12,0,0.0
9353,5T4J,12,0,0.0
9354,5T4K,17,0,0.0
9355,5T4L,22,4,0.18181818181818182
9356,5T4S,4,0,0.0
9357,5T4U,11,0,0.0
9358,5T4V,14,0,0.0
9359,5T4W,10,0,0.0
9360,5T52,13,0,0.0
9361,5T53,25,0,0.0
9362,5T54,13,0,0.0
9363,5T57,25,0,0.0
9364,5T5G,17,0,0.0
9365,5T5J,18,4,0.2222222222222222
9366,5T5L,16,0,0.0
9367,5T5O,16,0,0.0
9368,5T5P,15,0,0.0
9369,5T5U,34,0,0.0
9370,5T64,25,0,0.0
9371,5T66,18,0,0.0
9372,5T67,28,3,0.10714285714285714
9373,5T68,15,0,0.0
9374,5T6A,22,0,0.0
9375,5T6B,24,0,0.0
9376,5T6C,34,0,0.0
9377,5T6D,21,0,0.0
9378,5T6E,34,0,0.0
9379,5T6F,21,0,0.0
9380,5T6G,22,0,0.0
9381,5T6H,34,0,0.0
9382,5T6I,22,0,0.0
9383,5T6K,21,0,0.0
9384,5T6M,29,0,0.0
9385,5T6U,3,0,0.0
9386,5T71,12,0,0.0
9387,5T72,19,0,0.0
9388,5T74,17,0,0.0
9389,5T78,9,0,0.0
9390,5T79,32,3,0.09375
9391,5T7B,20,0,0.0
9392,5T7D,28,0,0.0
9393,5T7E,23,0,0.0
9394,5T7F,22,0,0.0
9395,5T7I,6,0,0.0
9396,5T7J,2,0,0.0
9397,5T7K,18,11,0.6111111111111112
9398,5T7N,17,6,0.35294117647058826
9399,5T7P,12,0,0.0
9400,5T7S,11,3,0.2727272727272727
9401,5T7T,2,0,0.0
9402,5T7U,13,3,0.23076923076923078
9403,5T8E,21,0,0.0
9404,5T8F,21,0,0.0
9405,5T8G,22,0,0.0
9406,5T8H,30,0,0.0
9407,5T8I,22,0,0.0
9408,5T8J,18,0,0.0
9409,5T8K,40,3,0.075
9410,5T8S,21,3,0.14285714285714285
9411,5T8T,20,3,0.15
9412,5T8U,18,0,0.0
9413,5T8Z,21,0,0.0
9414,5T92,22,0,0.0
9415,5T95,31,3,0.0967741935483871
9416,5T97,24,0,0.0
9417,5T99,14,0,0.0
9418,5T9A,5,0,0.0
9419,5T9B,12,0,0.0
9420,5T9C,13,0,0.0
9421,5T9E,29,0,0.0
9422,5T9F,31,3,0.0967741935483871
9423,5T9G,3,0,0.0
9424,5T9U,19,3,0.15789473684210525
9425,5T9W,16,0,0.0
9426,5T9Z,18,0,0.0
9427,5TA2,18,0,0.0
9428,5TA4,18,0,0.0
9429,5TA6,22,0,0.0
9430,5TA8,19,0,0.0
9431,5TA9,14,0,0.0
9432,5TAR,21,3,0.14285714285714285
9433,5TB5,20,3,0.15
9434,5TB6,11,0,0.0
9435,5TB8,20,0,0.0
9436,5TB9,21,0,0.0
9437,5TBA,8,0,0.0
9438,5TBB,9,0,0.0
9439,5TBC,15,0,0.0
9440,5TBE,29,0,0.0
9441,5TBI,30,0,0.0
9442,5TBJ,31,0,0.0
9443,5TBM,26,0,0.0
9444,5TBO,30,0,0.0
9445,5TBS,13,11,0.8461538461538461
9446,5TBT,16,8,0.5
9447,5TBU,13,8,0.6153846153846154
9448,5TBV,18,0,0.0
9449,5TC0,21,0,0.0
9450,5TC4,26,0,0.0
9451,5TC5,21,0,0.0
9452,5TC6,21,0,0.0
9453,5TC7,21,0,0.0
9454,5TC8,20,0,0.0
9455,5TCF,29,0,0.0
9456,5TCG,32,0,0.0
9457,5TCH,29,0,0.0
9458,5TCI,24,12,0.5
9459,5TCJ,31,0,0.0
9460,5TCO,23,0,0.0
9461,5TCX,15,0,0.0
9462,5TCY,13,0,0.0
9463,5TD2,21,0,0.0
9464,5TD7,18,0,0.0
9465,5TDB,13,0,0.0
9466,5TDC,14,0,0.0
9467,5TDF,22,0,0.0
9468,5TDH,26,0,0.0
9469,5TDI,22,0,0.0
9470,5TDM,23,0,0.0
9471,5TDR,11,13,1.1818181818181819
9472,5TDW,10,13,1.3
9473,5TDZ,21,0,0.0
9474,5TE0,23,0,0.0
9475,5TE1,16,0,0.0
9476,5TE2,21,0,0.0
9477,5TE5,21,0,0.0
9478,5TE8,12,0,0.0
9479,5TED,17,0,0.0
9480,5TEF,15,0,0.0
9481,5TEG,17,0,0.0
9482,5TEH,22,0,0.0
9483,5TEI,35,0,0.0
9484,5TEJ,23,0,0.0
9485,5TEL,19,10,0.5263157894736842
9486,5TEM,26,0,0.0
9487,5TEN,21,0,0.0
9488,5TER,21,0,0.0
9489,5TES,23,0,0.0
9490,5TET,15,0,0.0
9491,5TEX,20,0,0.0
9492,5TEY,21,0,0.0
9493,5TF4,33,10,0.30303030303030304
9494,5TF5,27,0,0.0
9495,5TF7,13,0,0.0
9496,5TF8,13,23,1.7692307692307692
9497,5TF9,24,0,0.0
9498,5TFA,14,16,1.1428571428571428
9499,5TFB,13,8,0.6153846153846154
9500,5TFC,13,0,0.0
9501,5TFD,12,0,0.0
9502,5TFF,12,0,0.0
9503,5TFG,13,10,0.7692307692307693
9504,5TFI,13,0,0.0
9505,5TFJ,12,0,0.0
9506,5TFR,21,0,0.0
9507,5TFX,15,0,0.0
9508,5TG1,20,0,0.0
9509,5TG2,17,0,0.0
9510,5TG3,12,0,0.0
9511,5TG6,15,10,0.6666666666666666
9512,5TG7,15,9,0.6
9513,5TGC,28,0,0.0
9514,5TGD,31,0,0.0
9515,5TGK,12,0,0.0
9516,5TH5,30,0,0.0
9517,5THA,15,0,0.0
9518,5THO,29,0,0.0
9519,5THQ,33,0,0.0
9520,5THS,16,0,0.0
9521,5THT,16,0,0.0
9522,5THU,14,0,0.0
9523,5THV,15,0,0.0
9524,5THX,23,0,0.0
9525,5THY,12,0,0.0
9526,5THZ,18,0,0.0
9527,5TI2,13,0,0.0
9528,5TI3,13,0,0.0
9529,5TI4,13,0,0.0
9530,5TI5,13,0,0.0
9531,5TI6,13,0,0.0
9532,5TI7,13,0,0.0
9533,5TI9,16,0,0.0
9534,5TID,18,16,0.8888888888888888
9535,5TIE,20,0,0.0
9536,5TIF,19,31,1.631578947368421
9537,5TII,33,0,0.0
9538,5TIJ,18,0,0.0
9539,5TIN,17,0,0.0
9540,5TIO,18,0,0.0
9541,5TIU,18,0,0.0
9542,5TIV,22,8,0.36363636363636365
9543,5TIW,24,20,0.8333333333333334
9544,5TIX,21,0,0.0
9545,5TIY,21,0,0.0
9546,5TIZ,20,0,0.0
9547,5TJ3,17,0,0.0
9548,5TJ9,39,0,0.0
9549,5TJH,26,8,0.3076923076923077
9550,5TJK,9,0,0.0
9551,5TJL,8,0,0.0
9552,5TJN,9,0,0.0
9553,5TJO,9,0,0.0
9554,5TJR,21,0,0.0
9555,5TJX,27,0,0.0
9556,5TJY,29,0,0.0
9557,5TJZ,29,0,0.0
9558,5TK3,12,0,0.0
9559,5TK6,18,0,0.0
9560,5TK7,19,0,0.0
9561,5TK8,17,11,0.6470588235294118
9562,5TK9,14,0,0.0
9563,5TKC,11,0,0.0
9564,5TKD,20,0,0.0
9565,5TKL,22,11,0.5
9566,5TKN,23,0,0.0
9567,5TKP,22,0,0.0
9568,5TKR,28,0,0.0
9569,5TKS,26,46,1.7692307692307692
9570,5TKT,26,14,0.5384615384615384
9571,5TKU,26,14,0.5384615384615384
9572,5TKY,31,0,0.0
9573,5VT1,19,0,0.0
9574,5VT4,23,0,0.0
9575,5VT6,33,0,0.0
9576,5VT7,23,0,0.0
9577,5VTE,9,0,0.0
9578,5VTV,13,0,0.0
9579,5VU6,9,0,0.0
9580,5VU7,12,0,0.0
9581,5VU8,19,0,0.0
9582,5VUA,20,3,0.15
9583,5VUB,20,3,0.15
9584,5VUC,19,4,0.21052631578947367
9585,5VUI,15,0,0.0
9586,5VUJ,14,0,0.0
9587,5VUK,13,0,0.0
9588,5VUL,13,0,0.0
9589,5VUM,12,0,0.0
9590,5VUN,14,0,0.0
9591,5VUO,13,0,0.0
9592,5VUQ,12,0,0.0
9593,5VUR,13,0,0.0
9594,5VUS,12,0,0.0
9595,5VUT,13,0,0.0
9596,5VUV,13,0,0.0
9597,5VUW,16,0,0.0
9598,5VUX,14,0,0.0
9599,5VUY,13,0,0.0
9600,5VUZ,13,0,0.0
9601,5VV0,13,0,0.0
9602,5VV1,11,0,0.0
9603,5VV2,14,0,0.0
9604,5VV3,13,3,0.23076923076923078
9605,5VV4,14,0,0.0
9606,5VV5,15,3,0.2
9607,5VV6,13,0,0.0
9608,5VV7,13,0,0.0
9609,5VV8,14,0,0.0
9610,5VV9,14,0,0.0
9611,5VVA,15,0,0.0
9612,5VVB,12,0,0.0
9613,5VVC,15,0,0.0
9614,5VVG,13,0,0.0
9615,5VVI,17,3,0.17647058823529413
9616,5VVN,13,0,0.0
9617,5VVT,18,0,0.0
9618,5VVU,18,0,0.0
9619,5VVV,18,0,0.0
9620,5VVX,18,0,0.0
9621,5VW2,29,3,0.10344827586206896
9622,5VW3,30,0,0.0
9623,5VW4,23,5,0.21739130434782608
9624,5VW5,23,5,0.21739130434782608
9625,5VW6,23,0,0.0
9626,5VW7,23,3,0.13043478260869565
9627,5VW8,29,0,0.0
9628,5VW9,23,5,0.21739130434782608
9629,5VWA,23,6,0.2608695652173913
9630,5VWB,23,3,0.13043478260869565
9631,5VWG,10,0,0.0
9632,5VWM,23,0,0.0
9633,5VWO,18,0,0.0
9634,5VWQ,20,3,0.15
9635,5VWR,25,4,0.16
9636,5VWT,42,0,0.0
9637,5VWU,42,0,0.0
9638,5VWX,20,0,0.0
9639,5VWY,19,0,0.0
9640,5VWZ,19,0,0.0
9641,5VX0,19,0,0.0
9642,5VX2,18,0,0.0
9643,5VX3,13,0,0.0
9644,5VX5,6,0,0.0
9645,5VX9,7,0,0.0
9646,5VXA,25,0,0.0
9647,5VXC,19,0,0.0
9648,5VXE,18,3,0.16666666666666666
9649,5VXG,16,3,0.1875
9650,5VXI,15,0,0.0
9651,5VXO,29,0,0.0
9652,5VYE,17,3,0.17647058823529413
9653,5VYP,10,0,0.0
9654,5VYQ,20,0,0.0
9655,5VYT,14,0,0.0
9656,5VYU,18,0,0.0
9657,5VYW,16,0,0.0
9658,5VYY,17,0,0.0
9659,5VZ6,13,0,0.0
9660,5VZ7,21,0,0.0
9661,5VZ8,21,0,0.0
9662,5VZ9,11,3,0.2727272727272727
9663,5VZA,21,5,0.23809523809523808
9664,5VZB,21,3,0.14285714285714285
9665,5VZC,11,3,0.2727272727272727
9666,5VZD,21,4,0.19047619047619047
9667,5VZE,21,0,0.0
9668,5VZF,11,4,0.36363636363636365
9669,5VZG,21,3,0.14285714285714285
9670,5VZH,21,0,0.0
9671,5W07,25,0,0.0
9672,5W0C,18,0,0.0
9673,5W0E,14,0,0.0
9674,5W0F,14,0,0.0
9675,5W0I,14,0,0.0
9676,5W0J,8,3,0.375
9677,5W0L,14,0,0.0
9678,5W0N,22,0,0.0
9679,5W0O,23,0,0.0
9680,5W0P,6,0,0.0
9681,5W0Q,11,0,0.0
9682,5W0U,12,0,0.0
9683,5W10,22,0,0.0
9684,5W11,4,0,0.0
9685,5W12,19,0,0.0
9686,5W13,20,0,0.0
9687,5W14,15,3,0.2
9688,5W16,17,0,0.0
9689,5W17,18,0,0.0
9690,5W1B,28,0,0.0
9691,5W1C,12,0,0.0
9692,5W1E,17,0,0.0
9693,5W1J,50,0,0.0
9694,5W1K,10,0,0.0
9695,5W1L,50,0,0.0
9696,5W1Q,18,0,0.0
9697,5W1T,6,0,0.0
9698,5W1V,6,0,0.0
9699,5W1Y,13,0,0.0
9700,5W22,24,0,0.0
9701,5W27,26,3,0.11538461538461539
9702,5W2A,15,0,0.0
9703,5W2C,10,0,0.0
9704,5W2E,28,0,0.0
9705,5W2H,16,0,0.0
9706,5W2I,16,0,0.0
9707,5W2O,11,0,0.0
9708,5W2S,18,0,0.0
9709,5W2U,9,0,0.0
9710,5W30,5,0,0.0
9711,5W37,17,0,0.0
9712,5W39,17,0,0.0
9713,5W3A,18,0,0.0
9714,5W3B,16,0,0.0
9715,5W3C,18,0,0.0
9716,5W3D,12,0,0.0
9717,5W3I,14,0,0.0
9718,5W3Q,34,25,0.7352941176470589
9719,5W3T,17,0,0.0
9720,5W3U,3,0,0.0
9721,5W3W,18,0,0.0
9722,5W3X,16,0,0.0
9723,5W3Y,16,0,0.0
9724,5W3Z,19,0,0.0
9725,5W40,17,0,0.0
9726,5W44,16,0,0.0
9727,5W49,33,0,0.0
9728,5W4B,15,0,0.0
9729,5W4C,47,0,0.0
9730,5W4R,28,0,0.0
9731,5W4V,25,0,0.0
9732,5W4Y,23,0,0.0
9733,5W4Z,23,8,0.34782608695652173
9734,5W55,12,0,0.0
9735,5W5H,29,0,0.0
9736,5W5I,21,0,0.0
9737,5W5J,17,0,0.0
9738,5W5K,20,8,0.4
